LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner
6EWW4DM0UV,64,59709,235023,849,13,2,17.76,24,0.61,High School,Unemployed,Single,No,No,Home,No
R915XIQXGY,39,26296,159406,447,89,3,3.19,48,0.61,Bachelor's,Part-time,Divorced,Yes,No,Education,Yes
VH4ILD12SW,31,17216,151972,364,84,2,11.33,60,0.41,Bachelor's,Part-time,Divorced,Yes,Yes,Business,No
DU8Z16SPNZ,43,49123,114363,687,39,3,23.89,12,0.74,Master's,Self-employed,Married,No,No,Education,Yes
KQ521RXUJZ,45,80452,219611,442,111,3,22.58,48,0.43,PhD,Self-employed,Single,No,No,Business,Yes
NXL0FXOQRY,40,131033,242889,423,114,1,3.01,48,0.46,Master's,Part-time,Married,Yes,Yes,Business,No
7DXUPSO4JM,31,91547,145544,670,99,1,9,48,0.81,High School,Full-time,Divorced,No,No,Business,No
O4M0J3XI6Z,41,18715,77341,702,54,2,21.32,36,0.51,PhD,Unemployed,Divorced,No,Yes,Education,No
8KWCX5NJ56,19,123823,33914,596,90,1,3.54,60,0.48,Bachelor's,Unemployed,Married,No,No,Education,No
WLCCT0Y727,62,135066,154293,569,44,3,6.26,24,0.46,Master's,Part-time,Single,Yes,Yes,Business,No
JEA6ZNY0ZL,43,128575,16830,482,20,3,18.05,60,0.9,Bachelor's,Unemployed,Single,No,No,Auto,Yes
7PI14IVBRQ,31,64116,99949,328,81,2,17.6,12,0.62,Bachelor's,Full-time,Single,No,Yes,Home,Yes
2VXY9172WV,68,51648,96057,677,78,2,16.6,60,0.41,Master's,Self-employed,Married,Yes,Yes,Education,Yes
FB1H6BWKKT,24,20695,143088,695,96,1,3.51,60,0.6,PhD,Full-time,Married,Yes,Yes,Auto,Yes
RYVI9GCE59,20,124106,190242,775,100,4,11.06,12,0.53,Bachelor's,Self-employed,Divorced,Yes,No,Other,No
JD9QS4FGHL,64,65658,64576,335,66,1,18.33,12,0.86,Bachelor's,Unemployed,Divorced,No,Yes,Home,No
4LG2JZC9IB,40,69040,175583,654,0,4,17.62,48,0.1,Bachelor's,Self-employed,Single,Yes,Yes,Business,Yes
5661017KFL,63,70285,189741,636,109,4,16.04,36,0.41,PhD,Self-employed,Married,No,Yes,Other,No
31SJTMWFCT,60,87805,124827,842,30,4,9.11,36,0.66,Master's,Part-time,Divorced,Yes,Yes,Business,No
R738Q1I3JW,64,129745,214172,843,105,1,9,60,0.59,Master's,Unemployed,Married,Yes,Yes,Home,Yes
2A7OI5RIMX,62,58712,188494,700,62,1,10.62,24,0.78,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes
HUO1LPG2Q3,35,108703,44268,604,98,2,3.94,36,0.36,Master's,Unemployed,Single,Yes,No,Business,No
04ZFSPHW91,55,146660,223015,737,56,1,7.67,60,0.61,Bachelor's,Unemployed,Married,No,No,Education,Yes
SNFLU3KDOD,52,103968,246358,736,101,3,19.45,48,0.73,PhD,Unemployed,Divorced,No,Yes,Education,Yes
1X2OZQC8KK,68,136170,152882,438,102,3,3.59,60,0.63,High School,Full-time,Divorced,Yes,No,Home,No
DXFT4ZOA24,32,100624,223978,822,106,4,13.63,24,0.14,Bachelor's,Self-employed,Single,Yes,Yes,Business,Yes
HTLU0ITPUH,42,90583,246095,670,1,4,8.75,24,0.27,PhD,Part-time,Divorced,No,Yes,Auto,No
G9CRJN3QHU,54,95661,59574,470,45,1,14.33,36,0.16,PhD,Full-time,Single,No,Yes,Home,No
URPZCJZTOO,45,109139,157410,695,6,1,20.13,60,0.35,High School,Full-time,Divorced,No,Yes,Other,Yes
CQ2DZ767Z8,27,48657,139050,517,100,1,9.35,24,0.36,PhD,Part-time,Single,No,No,Business,No
RN6O92TFJU,56,58789,195149,414,20,2,5.8,60,0.31,Bachelor's,Unemployed,Married,No,No,Auto,Yes
JC2QPCDSBX,34,40316,58450,344,99,4,10.56,48,0.68,Master's,Self-employed,Single,Yes,Yes,Other,Yes
2ILZV1BA7Z,56,121596,116472,513,72,1,24.77,36,0.12,High School,Full-time,Married,No,No,Other,Yes
I0YD3LYVJN,39,48179,127817,788,2,1,12.63,12,0.45,PhD,Part-time,Divorced,No,Yes,Other,No
D1U2DTSWC3,43,35293,218458,450,12,4,20.5,60,0.6,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,Yes
P9KM05XAV4,61,64877,85078,560,15,1,20.06,36,0.85,PhD,Part-time,Divorced,Yes,No,Home,No
8OPFOSXXCG,42,136847,205082,839,13,4,3.43,36,0.9,Bachelor's,Part-time,Single,No,No,Business,No
6M71GN57KZ,34,37507,18093,786,22,3,16.19,36,0.36,Bachelor's,Self-employed,Single,Yes,Yes,Other,No
CAQUXPPNUN,30,143833,231587,327,40,2,7.79,24,0.16,Bachelor's,Full-time,Single,No,No,Home,Yes
0PN4HRLSD8,37,81884,197180,422,3,3,11.81,60,0.82,PhD,Unemployed,Married,Yes,Yes,Home,Yes
BNB46JAU6T,42,56048,90750,512,78,2,4.93,60,0.55,PhD,Unemployed,Single,Yes,Yes,Auto,Yes
LNFS3BHRT1,21,124097,109763,597,62,3,6.62,24,0.3,Master's,Full-time,Married,Yes,Yes,Education,No
DCC24HVYJ4,27,131644,50494,307,69,4,4.19,24,0.5,Master's,Unemployed,Divorced,No,No,Auto,Yes
B6V73HSH25,20,31049,185625,602,17,1,13.1,24,0.79,PhD,Unemployed,Single,Yes,No,Other,Yes
1SDTFSEY2W,58,30313,160289,317,33,1,16.04,60,0.62,Bachelor's,Full-time,Single,No,Yes,Business,No
75M3VUULNC,62,128533,203373,805,22,2,17.14,12,0.22,High School,Self-employed,Divorced,No,No,Auto,No
WKUQYXSGHF,35,61841,19636,481,70,3,20.38,12,0.31,High School,Self-employed,Single,Yes,No,Education,Yes
5OGNA6XX0L,64,67892,127855,558,2,4,9.28,48,0.19,High School,Part-time,Married,Yes,Yes,Home,No
85TO0PPVNJ,53,129247,6261,509,75,4,17.25,48,0.47,Master's,Self-employed,Divorced,Yes,Yes,Home,Yes
IOE9TMQ5RO,64,124375,122136,797,29,1,5.49,36,0.8,High School,Unemployed,Married,No,Yes,Education,No
ELSXRMJ1R3,39,87891,208130,655,63,2,11.52,36,0.63,PhD,Self-employed,Divorced,No,No,Auto,No
B4JGUGCDFC,51,16874,219760,506,82,2,13.02,60,0.81,Bachelor's,Self-employed,Married,Yes,No,Business,No
OGZ246HE4F,64,86469,103348,559,38,4,14.66,24,0.76,Bachelor's,Unemployed,Single,No,No,Other,Yes
284Z958MK6,25,23165,233040,753,49,4,18.92,60,0.66,Master's,Part-time,Married,Yes,No,Education,No
Z3RJ2ZQ52V,57,132810,118437,485,17,2,22.58,12,0.44,Bachelor's,Full-time,Married,Yes,No,Other,No
K394SZ3NJW,66,42031,150092,318,9,3,15.03,36,0.17,PhD,Part-time,Divorced,No,No,Business,Yes
8NJRO5RIYE,61,146644,82720,426,62,2,20.52,12,0.46,High School,Self-employed,Divorced,Yes,No,Other,No
J1MK5WW9LD,36,96350,22043,640,105,1,3.24,36,0.11,PhD,Self-employed,Divorced,No,No,Education,No
NYAVJI9II7,59,86146,240202,703,84,4,13.17,12,0.24,High School,Full-time,Divorced,No,Yes,Other,No
6Z7HDXFHEY,58,50566,219605,556,7,3,4.32,60,0.13,Bachelor's,Self-employed,Single,Yes,No,Home,Yes
90USNWR3VP,54,31512,109862,804,68,4,2.18,36,0.67,Bachelor's,Part-time,Married,No,No,Auto,Yes
TS967P49CM,23,130653,147749,635,68,3,11.28,60,0.64,High School,Unemployed,Divorced,Yes,No,Education,Yes
AOCI3DY9J2,69,55042,42315,402,39,2,23.59,24,0.46,High School,Part-time,Single,Yes,Yes,Home,Yes
3TDR6LC99G,43,62539,131434,661,91,2,22.11,60,0.53,Bachelor's,Self-employed,Divorced,No,Yes,Auto,Yes
7FAVQUN8GL,51,70709,69964,512,21,3,19.42,48,0.66,Master's,Full-time,Married,No,Yes,Business,No
D1UHJNO7RM,62,56530,180749,721,103,2,22.68,24,0.66,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes
SFTG5VNBXB,23,149564,129204,698,115,2,8.05,60,0.26,Bachelor's,Part-time,Single,Yes,No,Home,Yes
L2ZUL746VW,54,38654,27607,772,7,4,10.77,48,0.53,PhD,Unemployed,Single,No,Yes,Education,No
16R9ERGBWI,50,130486,178074,669,21,2,18.9,48,0.52,PhD,Unemployed,Married,Yes,Yes,Business,Yes
MTZ0AXGF4H,39,21994,65674,705,77,4,7.37,60,0.4,PhD,Self-employed,Single,Yes,No,Education,No
7RYDD8SVKG,38,95633,249372,564,40,4,24.43,48,0.15,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes
6KCSDVAJ3U,23,62488,232623,531,89,3,2.21,36,0.55,High School,Unemployed,Divorced,No,Yes,Auto,No
HTWRP2QH2F,23,33847,73313,722,26,1,21.74,36,0.22,PhD,Unemployed,Single,No,Yes,Business,No
W7FT3X80BZ,65,91886,147868,465,105,3,6.35,24,0.68,Master's,Unemployed,Divorced,Yes,No,Education,No
QJTW0E4HBI,21,85446,197499,776,89,1,16.04,24,0.82,PhD,Part-time,Divorced,No,Yes,Other,No
34TDKDNLRM,47,70151,214144,815,89,1,22.35,12,0.53,PhD,Self-employed,Divorced,Yes,No,Other,Yes
107MMXUFHQ,28,138729,24327,414,25,1,19.61,48,0.37,PhD,Self-employed,Single,No,No,Other,No
ZUG1W4JSWR,47,141896,166417,523,40,2,8.15,48,0.51,Bachelor's,Part-time,Single,No,No,Other,No
HIJIH6MIM5,48,52772,42632,844,1,1,7.09,60,0.25,Bachelor's,Full-time,Single,No,Yes,Education,Yes
AARPUVNBER,41,125486,176338,571,102,1,11.38,24,0.44,Master's,Full-time,Married,No,No,Business,Yes
TWKR0BIX51,26,17644,166058,806,114,1,4.77,24,0.24,High School,Full-time,Single,Yes,Yes,Home,Yes
JTMKZGU8BU,20,20136,149027,676,49,3,4.27,36,0.54,Bachelor's,Unemployed,Married,No,Yes,Other,No
RKGR91IF3S,68,50453,29011,777,77,1,4.07,36,0.83,Master's,Part-time,Single,Yes,Yes,Home,No
6NSE4LZ2TN,48,145957,25802,399,30,2,10.14,12,0.88,Master's,Part-time,Divorced,No,Yes,Auto,Yes
D6JYX2T5TD,57,120098,246890,687,97,2,18.64,36,0.31,PhD,Full-time,Divorced,No,No,Business,Yes
M7SFDOB0BC,54,125218,190553,566,80,4,21.76,60,0.77,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes
BTA79LB3WN,53,77008,29800,825,57,4,3.5,24,0.55,Bachelor's,Unemployed,Divorced,No,No,Other,Yes
L7UD7JFK5Y,41,45840,173053,540,107,4,24.18,24,0.13,Master's,Full-time,Married,No,Yes,Auto,Yes
UKROFM6UUD,48,88212,121414,698,97,2,13.76,60,0.67,Master's,Part-time,Single,No,No,Business,No
OKXWIX4D2Y,23,53822,116607,301,76,3,19.9,12,0.78,PhD,Part-time,Divorced,Yes,Yes,Auto,No
RKXLH2HXH2,19,144304,108648,487,79,1,8.18,24,0.45,PhD,Full-time,Married,No,Yes,Home,Yes
GFAQHGO6WY,37,118218,225162,619,75,2,5.43,24,0.52,Bachelor's,Unemployed,Married,No,Yes,Home,Yes
BYJ1JW9WN7,45,52324,191889,453,80,4,7.5,48,0.83,High School,Self-employed,Divorced,Yes,No,Auto,No
AD8BB9OQR3,28,137924,62903,848,96,1,8.55,12,0.88,Bachelor's,Full-time,Married,No,Yes,Other,No
MCQNH73O2E,21,95198,48897,818,75,2,18.73,48,0.22,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes
0EJ3CIIX0T,32,109400,113892,725,49,2,3.53,60,0.42,High School,Part-time,Divorced,No,No,Other,No
X1JSFU7F9H,23,88673,208657,778,22,4,23.84,48,0.19,Master's,Full-time,Divorced,Yes,Yes,Auto,No
VCC6FHCCG0,66,37524,138979,770,5,2,14.78,60,0.26,PhD,Self-employed,Single,Yes,No,Business,Yes
YPCPP7N4HL,47,18050,75981,531,96,2,5.02,48,0.82,High School,Full-time,Single,No,Yes,Auto,No
QDHK4BIJWD,55,129587,206917,709,111,3,22.75,24,0.34,High School,Full-time,Divorced,Yes,No,Home,No
ORN7WTRS64,68,113542,223942,682,64,2,22.68,12,0.3,Master's,Unemployed,Married,No,No,Other,No
FCGFHE7F4D,19,22753,215805,413,3,1,17.99,48,0.9,Master's,Full-time,Single,No,Yes,Home,Yes
KFBE7N2TDO,32,37925,18097,779,1,1,13.51,24,0.45,Master's,Self-employed,Divorced,No,Yes,Education,No
ZZPJYWSY17,28,87480,68754,741,19,2,7.13,48,0.38,PhD,Full-time,Divorced,No,Yes,Other,Yes
UHFKLS9DDI,25,93093,188697,828,51,1,24.01,36,0.27,PhD,Self-employed,Divorced,No,Yes,Education,No
P2M3M6J2UP,43,88002,41514,454,90,3,23.71,24,0.46,High School,Full-time,Single,Yes,Yes,Other,No
JQ038SOGKN,68,25729,118704,816,8,3,20.61,24,0.26,PhD,Full-time,Divorced,Yes,No,Other,No
71YXILFK7M,62,64035,5020,382,69,4,7.51,60,0.52,High School,Part-time,Divorced,No,Yes,Auto,Yes
GK0N1IUR2G,61,115904,91909,586,118,2,19.76,48,0.55,PhD,Unemployed,Married,No,No,Other,No
8KHV2USPSL,22,84805,31767,341,76,4,3.4,60,0.8,Master's,Self-employed,Divorced,Yes,No,Auto,No
D2PXFLZRAV,23,148983,62694,744,82,3,8.37,48,0.13,PhD,Full-time,Married,Yes,Yes,Auto,No
8SUZZAJG3L,43,97224,190191,508,34,4,4.42,60,0.37,Master's,Unemployed,Divorced,No,No,Auto,No
MOFE37TS2I,21,64327,113924,649,116,2,8.77,12,0.68,PhD,Full-time,Married,No,Yes,Home,Yes
I40PFOZQYG,36,31379,190093,790,75,4,13.16,12,0.4,Master's,Part-time,Divorced,Yes,Yes,Other,Yes
V4N2PEQAYH,37,118478,98939,630,16,1,17.41,48,0.63,Bachelor's,Unemployed,Single,Yes,No,Business,No
FDBOGSIB9T,50,122728,57501,624,73,2,4.7,48,0.61,Master's,Part-time,Divorced,Yes,No,Business,No
0CCW1V0RKE,37,69976,115115,458,98,4,13.15,12,0.74,PhD,Unemployed,Single,Yes,Yes,Auto,Yes
G3LM6TJFOY,66,117603,182282,365,26,3,21.17,24,0.79,Bachelor's,Self-employed,Single,Yes,No,Home,Yes
VUWVC4UUGK,29,57437,138788,654,12,4,15.89,24,0.29,Master's,Unemployed,Single,No,No,Auto,No
ZPV2E18I49,64,91281,17691,824,45,2,19.23,12,0.1,High School,Self-employed,Divorced,Yes,Yes,Home,Yes
5PK7N7YE2M,18,29479,133144,425,35,3,15.92,48,0.14,PhD,Self-employed,Divorced,Yes,No,Education,Yes
G6S4WWGOLK,43,111259,145216,801,12,3,15.11,24,0.37,Bachelor's,Self-employed,Married,Yes,No,Education,Yes
AGIHPU8XF9,31,61214,220138,309,15,2,20.06,60,0.31,High School,Self-employed,Married,Yes,Yes,Business,No
UHNQXKYYC5,55,84088,111895,556,74,4,9.56,12,0.6,PhD,Part-time,Married,No,No,Home,Yes
RKSQKYQ317,54,103614,226707,438,103,1,3.23,48,0.77,High School,Self-employed,Married,No,No,Other,No
N56AL0UHRB,28,79126,231623,658,63,2,10.29,12,0.88,High School,Self-employed,Divorced,Yes,Yes,Education,Yes
6QXN8X09E4,53,147588,66933,303,72,2,16.47,60,0.72,Bachelor's,Part-time,Divorced,No,Yes,Education,Yes
NPDHJVN3YV,30,30050,21440,571,95,3,20.1,48,0.73,High School,Self-employed,Married,No,Yes,Other,No
R97ZUXG207,60,85879,59925,719,18,2,13.47,60,0.47,High School,Full-time,Single,No,No,Home,No
6YO62VGCXK,20,142099,243062,665,77,4,24.91,48,0.59,High School,Part-time,Divorced,Yes,Yes,Auto,No
GVUT93JZFK,50,67432,190598,481,90,1,10.03,60,0.53,PhD,Part-time,Divorced,Yes,No,Home,Yes
5TW21KE16C,23,34938,193045,345,99,3,4.18,12,0.39,High School,Full-time,Divorced,Yes,No,Education,No
ZHAFDLUW2U,67,121344,176369,740,15,1,16.45,48,0.37,High School,Self-employed,Single,Yes,No,Other,No
I66BHTXLCS,27,132810,242208,459,9,1,21.98,24,0.19,Bachelor's,Self-employed,Married,No,No,Business,Yes
XTZEXN3NPH,22,15862,120792,829,53,2,14.48,24,0.15,Bachelor's,Part-time,Single,Yes,No,Business,Yes
NH365UQEX6,40,41778,139907,398,67,2,2.97,60,0.4,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes
V0H79SGTI8,27,149298,19502,577,111,3,14.78,12,0.89,Master's,Self-employed,Married,No,No,Business,No
R59V9NI1GW,61,48491,63668,792,36,4,2.5,24,0.6,Bachelor's,Unemployed,Married,Yes,No,Auto,Yes
1CGA6SEMTA,19,143266,133309,344,48,2,5.89,48,0.35,PhD,Unemployed,Single,Yes,Yes,Auto,No
TMTAHNRPNE,30,84124,212879,689,33,2,20.38,12,0.41,Master's,Self-employed,Divorced,No,No,Home,No
E7VQQ92125,57,114587,80995,673,40,2,13.08,36,0.29,Master's,Unemployed,Married,Yes,No,Education,Yes
ADF5K7TMPH,19,113817,42165,624,55,2,7.72,48,0.76,Master's,Full-time,Divorced,No,No,Auto,No
SLAZF1E1QF,37,128296,117850,433,45,2,20.44,60,0.7,Master's,Unemployed,Single,No,No,Home,No
8UJGNJDCMM,18,29162,182225,380,119,3,17.38,48,0.56,High School,Unemployed,Divorced,No,Yes,Auto,Yes
JVUPR5F2F2,54,59696,146991,561,5,3,5.94,48,0.42,Bachelor's,Self-employed,Single,No,Yes,Education,No
2MVFH3NZNU,26,95998,154532,573,56,2,7.56,24,0.49,Master's,Full-time,Single,Yes,No,Education,Yes
96IDOQ9W4Z,34,22872,151747,721,98,1,11.2,60,0.68,High School,Unemployed,Married,No,No,Education,Yes
0BSK1ALGUN,26,40287,178649,758,54,3,21.99,12,0.29,High School,Full-time,Single,Yes,No,Auto,No
7X2W6CJ7LX,28,61176,111480,580,37,4,20.43,60,0.62,Master's,Unemployed,Divorced,No,Yes,Education,No
JRXXOXAVUO,32,82041,121370,818,70,2,8.45,12,0.82,Bachelor's,Part-time,Single,No,No,Business,Yes
MR4LLX22TX,41,79092,107796,823,39,2,16.74,24,0.54,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,Yes
U6U32UAZFA,55,40115,242214,339,11,4,11.95,12,0.86,Master's,Self-employed,Single,No,Yes,Home,Yes
8ZTNGUEQ35,52,122800,40543,732,65,3,4.19,36,0.28,Bachelor's,Self-employed,Divorced,No,Yes,Education,Yes
PO93O4K6QC,47,46343,201462,753,71,4,4.72,24,0.49,PhD,Part-time,Married,Yes,Yes,Auto,No
0DCSW4CYUP,48,73678,227558,504,74,2,12.7,24,0.41,PhD,Full-time,Divorced,Yes,No,Home,Yes
MS4LHYYMZP,66,28674,200865,832,40,1,9.44,36,0.61,PhD,Unemployed,Divorced,Yes,Yes,Education,Yes
OFGIOCI4SF,22,140521,243644,833,79,3,17.91,48,0.46,High School,Unemployed,Married,No,Yes,Business,Yes
R49KLMT6G8,61,18435,95891,729,113,3,15.17,60,0.53,High School,Unemployed,Divorced,No,No,Business,No
P8QRWF5256,67,141064,79370,574,83,2,10.42,24,0.83,Bachelor's,Unemployed,Married,Yes,Yes,Education,Yes
PLRXI0P6M0,31,103147,171521,595,91,2,3.3,60,0.73,PhD,Full-time,Married,No,Yes,Other,Yes
BY7ZWVJFIY,28,142585,58334,844,37,2,5.06,60,0.81,High School,Full-time,Divorced,Yes,No,Education,Yes
63SDWINPO5,26,44461,147138,438,39,4,12.19,48,0.47,Bachelor's,Self-employed,Single,Yes,No,Home,No
N8WBZ7A1FF,51,143314,133747,507,52,1,15.32,24,0.38,High School,Self-employed,Single,No,Yes,Education,No
IX0LQBPK23,29,45834,82002,610,94,1,22.86,48,0.88,Master's,Self-employed,Single,No,Yes,Home,No
KSIINMUJZJ,52,57914,148883,804,24,1,9.48,12,0.3,PhD,Full-time,Married,Yes,Yes,Auto,No
3M00Y72OCN,52,29245,52420,301,55,4,22.81,60,0.14,Bachelor's,Unemployed,Single,No,No,Education,Yes
VDHJFUQIGF,18,78534,15792,812,55,1,17.46,48,0.48,Bachelor's,Self-employed,Single,Yes,No,Home,No
4Y1Z9A7X3J,57,126343,32417,313,40,4,15.61,24,0.45,Bachelor's,Self-employed,Divorced,No,Yes,Auto,No
FQ0SVFSXK1,39,25070,82922,488,98,3,7.26,12,0.55,Master's,Unemployed,Divorced,Yes,No,Education,No
D3PYZDAX1J,46,143890,75711,462,37,3,6.75,12,0.62,Master's,Part-time,Married,No,Yes,Education,No
8C82BIRII1,25,32808,109430,690,39,4,16.31,24,0.15,Bachelor's,Self-employed,Single,Yes,Yes,Education,No
O1PW5TOG6R,28,134947,243678,622,35,1,9.69,36,0.62,Master's,Unemployed,Divorced,Yes,No,Other,No
DI701LSKAZ,58,86243,8289,615,97,1,18.09,36,0.36,Master's,Unemployed,Single,Yes,No,Home,No
TJ2HBWFLSO,54,92740,6670,497,98,4,17.65,24,0.49,High School,Self-employed,Married,No,No,Education,Yes
HS42PS2KUA,31,64216,96312,342,35,1,20.77,48,0.58,PhD,Self-employed,Married,Yes,No,Auto,Yes
JGR4N5TSPX,47,38356,207545,480,27,1,2.63,60,0.14,PhD,Unemployed,Divorced,Yes,Yes,Auto,No
QNEDHLX7LB,52,119865,163307,807,99,2,12.01,48,0.35,PhD,Part-time,Divorced,No,No,Education,Yes
WFR0MT0TMT,38,130773,138007,375,63,4,2.04,48,0.45,Bachelor's,Full-time,Divorced,Yes,No,Education,No
3HGLMZK48I,54,134638,9811,469,64,4,3.94,48,0.68,Bachelor's,Self-employed,Married,Yes,No,Business,Yes
HSMQQ2RMPM,22,33772,87983,793,90,1,3.23,36,0.22,Bachelor's,Part-time,Divorced,No,Yes,Business,No
VLKB1URFXW,36,124922,222905,463,101,1,23.35,48,0.59,PhD,Self-employed,Single,Yes,Yes,Other,No
SB3IBQ418Y,31,64044,140283,818,25,2,11.54,48,0.9,Bachelor's,Self-employed,Married,Yes,No,Other,Yes
HS2YM6ZSQL,43,102285,114999,387,27,4,2.84,60,0.44,High School,Unemployed,Married,No,Yes,Business,Yes
0ON9U7VGD9,21,129840,5188,814,49,1,6.32,48,0.61,High School,Full-time,Married,No,Yes,Other,Yes
1BIUYM2XAW,42,15708,244029,487,71,4,4.38,24,0.59,PhD,Self-employed,Single,No,No,Auto,No
D7ZLMDHLSE,62,91408,82178,668,85,2,23.14,60,0.43,High School,Part-time,Married,Yes,No,Other,Yes
BVV45C3JDM,59,133016,179128,775,7,1,9.08,48,0.47,Bachelor's,Self-employed,Married,Yes,Yes,Auto,No
PW99UMRM7Z,42,66420,209831,332,59,4,17.01,60,0.27,PhD,Self-employed,Married,No,Yes,Education,Yes
AKG1U95184,35,58718,154438,401,27,1,2.4,12,0.52,PhD,Full-time,Married,No,Yes,Business,No
GJQ3DC3AFP,57,95575,15677,563,52,1,4.61,60,0.6,High School,Self-employed,Married,Yes,No,Other,No
A3I4A4D8HU,25,101854,119250,816,29,3,12.6,48,0.53,PhD,Part-time,Married,Yes,Yes,Other,Yes
IZCOE8YXS2,56,98156,144301,521,21,4,23.52,12,0.28,Master's,Unemployed,Divorced,Yes,No,Home,Yes
UF8PMMLKF7,57,45510,232577,628,95,4,15.04,24,0.31,Master's,Unemployed,Divorced,Yes,No,Other,No
HSG5PWGO8Q,31,91483,155632,829,58,1,6.24,48,0.16,PhD,Unemployed,Single,Yes,No,Auto,No
GSZLKV46HY,49,88923,154001,450,28,3,2.2,60,0.63,Bachelor's,Part-time,Married,No,Yes,Education,Yes
G1P7XTARLN,68,79196,164479,691,76,2,11.24,48,0.85,Master's,Part-time,Divorced,Yes,No,Education,Yes
QHQ0FQ613H,55,107101,122426,844,67,2,2.14,36,0.78,Bachelor's,Self-employed,Married,No,Yes,Home,No
26UTH6Y627,50,126172,37211,420,69,1,9.8,36,0.83,PhD,Unemployed,Married,No,Yes,Business,No
9B2Z0FNEL6,40,71100,83673,570,98,3,8.82,48,0.52,Bachelor's,Unemployed,Single,Yes,No,Business,Yes
T4JDAMRMRI,32,147638,90448,775,82,1,5.22,36,0.21,Master's,Full-time,Married,No,No,Other,No
L8DGSD7WIX,50,58420,62195,631,25,1,15.7,48,0.11,Bachelor's,Unemployed,Married,Yes,No,Auto,No
VAQ5PDPJWV,42,24273,108838,496,106,2,13.93,12,0.7,High School,Full-time,Single,No,Yes,Other,No
KHAGBNWL8V,34,49433,206308,643,70,1,21.98,48,0.61,Master's,Unemployed,Married,No,Yes,Home,Yes
CBAQ0829PP,50,57728,15532,534,109,1,14.84,36,0.58,PhD,Unemployed,Married,Yes,No,Home,Yes
3QQB74J2OM,64,88271,211395,641,37,4,20.77,60,0.75,Master's,Self-employed,Married,No,Yes,Auto,No
2PP317NS7L,19,149702,104433,356,86,1,2.41,48,0.69,High School,Unemployed,Single,No,Yes,Home,No
7L9RMY2S0Y,31,70265,221913,344,31,4,5.08,48,0.69,Bachelor's,Self-employed,Divorced,No,Yes,Home,Yes
V53O0QHKMK,57,48337,24246,683,119,4,6.28,48,0.28,High School,Part-time,Married,Yes,Yes,Education,No
7PUP9O5C0R,57,92348,215679,506,96,2,8.83,12,0.22,Master's,Self-employed,Single,No,Yes,Education,Yes
MLMZJCMXXX,68,146875,166087,536,87,3,7.86,36,0.4,PhD,Full-time,Single,No,Yes,Other,Yes
IDBDPKUMPR,56,62045,213017,844,14,4,20.34,36,0.78,Bachelor's,Full-time,Divorced,Yes,No,Auto,Yes
KGVDR53BQ6,68,64899,242960,722,81,4,16.74,36,0.51,Bachelor's,Full-time,Single,Yes,Yes,Education,Yes
P3O1R7FUN7,23,52186,233875,384,84,4,14.62,60,0.18,PhD,Unemployed,Married,No,No,Education,No
L4O6XTIPX6,23,39802,78432,424,115,2,24.23,12,0.88,PhD,Full-time,Single,Yes,No,Auto,No
EAP40X35LE,20,122600,244849,582,85,2,23.69,12,0.84,Bachelor's,Full-time,Married,No,No,Other,No
0YPQG4TYC0,24,25105,146004,532,110,3,19.77,24,0.87,Master's,Unemployed,Married,No,No,Other,Yes
5YDUPFFUUG,68,17571,19746,482,14,2,8.69,24,0.51,Master's,Full-time,Single,Yes,Yes,Auto,Yes
MAYY7587XH,25,52617,149116,452,0,4,23.54,12,0.43,Master's,Unemployed,Divorced,No,No,Business,No
T6M145VMBR,59,123338,67002,649,9,3,3.97,60,0.69,High School,Full-time,Single,No,Yes,Other,No
26HZH0LCM8,69,84931,220964,821,52,4,19.26,48,0.87,High School,Self-employed,Single,No,No,Home,Yes
66ORCH82I8,32,95482,124918,601,117,2,18.6,48,0.62,High School,Unemployed,Divorced,Yes,Yes,Education,No
4IQ3EF1EB0,64,147227,58493,649,47,1,9.92,36,0.88,Master's,Full-time,Divorced,Yes,No,Education,Yes
RLV0IAWMGJ,46,124239,193418,641,59,3,17.09,24,0.44,PhD,Unemployed,Single,Yes,Yes,Education,No
O04ZN8Q8CH,50,138257,58173,563,119,4,5.7,36,0.71,PhD,Part-time,Divorced,Yes,No,Business,No
VY6G1PNRQ8,69,142584,22723,344,102,1,22.94,12,0.24,Bachelor's,Self-employed,Single,Yes,Yes,Auto,No
9FC9TEICEO,47,15120,139303,334,89,1,6.73,60,0.63,Bachelor's,Part-time,Divorced,Yes,Yes,Education,Yes
V8NFVNTIXG,56,50537,80694,429,50,3,9.81,12,0.71,PhD,Self-employed,Married,No,No,Home,No
2FGR1XMEH0,44,130427,109640,617,63,3,5.2,12,0.89,High School,Part-time,Single,Yes,No,Auto,No
